ID,Probability of 1
4284,0.6593238352726576
4285,0.3026608210230492
4286,0.6510185558219589
4287,0.6675058603752742
4288,0.6807203518465476
4289,0.6964243981154938
4290,0.19111380284294313
4291,0.4341086768790482
4292,0.35455377983024566
4293,0.1861472152815033
4294,0.41775345096681527
4295,0.6747267193723356
4296,0.5342917160401398
4297,0.1616496841092907
4298,0.20858813805239101
4299,0.34630264301292224
4300,0.18520729155336976
4301,0.6500890655606077
4302,0.49933596821852166
4303,0.17071143374714498
4304,0.6807762789364904
4305,0.5072881208730953
4306,0.32342887078518345
4307,0.4542864621485994
4308,0.6685077248274016
4309,0.6857796701511205
4310,0.14354322811644732
4311,0.11505855581875135
4312,0.6044876703922741
4313,0.7223028743224187
4314,0.15901641618856338
4315,0.23524007507343106
4316,0.5868085842384295
4317,0.5172537010905425
4318,0.1395150487576258
4319,0.6004216766781513
4320,0.6973288281314106
4321,0.5706044986911071
4322,0.440827251866147
4323,0.17249899149755463
4324,0.2923213097151867
4325,0.5694414429083282
4326,0.4322484125791496
4327,0.5183837125828724
4328,0.557828194857209
4329,0.518766874070699
4330,0.16025828749841953
4331,0.13054150024792388
4332,0.18326077451457928
4333,0.5054446100409249
4334,0.22149195561139573
4335,0.30454995165041937
4336,0.5984532311188346
4337,0.14387440152296632
4338,0.4576277777777851
4339,0.35013884493666614
4340,0.2343834976379994
4341,0.45112709251463884
4342,0.3274415110685306
4343,0.596651050091064
4344,0.5166990792556699
4345,0.13646703638392604
4346,0.6613548804917286
4347,0.4247196890668247
4348,0.5664143722893563
4349,0.3604540713205471
4350,0.12030475877852428
4351,0.662971545118444
4352,0.5372607448912312
4353,0.4294302258251424
4354,0.21285716833878748
4355,0.15551527837887347
4356,0.6225703125983014
4357,0.6989715712297302
4358,0.587679219809153
4359,0.19162759045081618
4360,0.14334965727350932
4361,0.5874624455115873
4362,0.1252126022664026
4363,0.27667928261116675
4364,0.4957515715478101
4365,0.25147308332389734
4366,0.14090696165140265
4367,0.1484937469577654
4368,0.4050553483778945
4369,0.6679249027099232
4370,0.2772049747704578
4371,0.2852715677469932
4372,0.6483515620011657
4373,0.1610229893529081
4374,0.5377719026169506
4375,0.6681841809060096
4376,0.1384820612917533
4377,0.15314995943169532
4378,0.2158583229877593
4379,0.5404886110818562
4380,0.1484684216406033
4381,0.14583657125908794
4382,0.6729679302619501
4383,0.499039077880486
4384,0.3748092087108425
4385,0.5287056642534214
4386,0.6137925839789367
4387,0.43368874974789484
4388,0.42200268681106373
4389,0.48330561519327075
4390,0.6482518479501108
4391,0.6243213367299851
4392,0.5875218635288115
4393,0.27667405766397146
4394,0.3949663934111477
4395,0.6739431548483056
4396,0.6529977401388218
4397,0.21906683475052352
4398,0.14410592206768041
4399,0.1313408543654151
4400,0.60023301828093
4401,0.5825798700363147
4402,0.1629049110882873
4403,0.20989598715786056
4404,0.629964218098561
4405,0.12917768689508777
4406,0.4219568265795412
4407,0.14796856374584552
4408,0.3266700467454767
4409,0.17367355395085798
4410,0.3655504467791074
4411,0.6571167061114298
4412,0.43816439648454325
4413,0.5436191934409964
4414,0.26111904437261463
4415,0.36368203450945247
4416,0.4457169851158625
4417,0.2755670088915889
4418,0.3064888880703226
4419,0.12289459689936418
4420,0.33754407816727416
4421,0.20777317496848954
4422,0.6608750302860377
4423,0.636063115486775
4424,0.1339168541742712
4425,0.25532925153515607
4426,0.12860814068004292
4427,0.6287474644920589
4428,0.1541853102383361
4429,0.5983458276711808
4430,0.6496478664707359
4431,0.21633259263560692
4432,0.18375795690971392
4433,0.13686856116663013
4434,0.16130203828942385
4435,0.18314641055209213
4436,0.17749770796436296
4437,0.676591004180778
4438,0.2384576120152908
4439,0.6614629829391977
4440,0.49000729338005006
4441,0.2693577622119954
4442,0.1399476400433608
4443,0.20905141512953987
4444,0.5064931606088773
4445,0.18040925768268506
4446,0.6365482209402246
4447,0.11800192763079495
4448,0.17046576695377563
4449,0.6540173910575027
4450,0.13452692981853626
4451,0.2303692489015688
4452,0.2649831772907381
4453,0.37478857607290844
4454,0.6652733307612607
4455,0.15403478582937596
4456,0.3689442532009773
4457,0.2582717037377649
4458,0.42861790796581534
4459,0.5278129106418727
4460,0.6768392059078765
4461,0.502970919857905
4462,0.19088774678633696
4463,0.6947011105132843
4464,0.3310523150787581
4465,0.5668178353779263
4466,0.28967962155577676
4467,0.3727719791074514
4468,0.17907958564320353
4469,0.5270604523438407
4470,0.35347903464798713
4471,0.28064058320607455
4472,0.6069271500263508
4473,0.6086357951880486
4474,0.3315987585193211
4475,0.12696436777980558
4476,0.6797356339118765
4477,0.6980363805444629
4478,0.4112128805818848
4479,0.12352858509057674
4480,0.4265064091208517
4481,0.37680122446888836
4482,0.4808718494331966
4483,0.14959477246925973
4484,0.5720571356106454
4485,0.3674810885055632
4486,0.1822983525861055
4487,0.6218683948154686
4488,0.541074728611225
4489,0.5005319818924657
4490,0.13766860533432457
4491,0.135489397051278
4492,0.1577396783656824
4493,0.44722990753461245
4494,0.4768038208106514
4495,0.30428380895215934
4496,0.648261326360401
4497,0.576657516723512
4498,0.6862330980632433
4499,0.17819764976794164
4500,0.12542603417367298
4501,0.6049202371621976
4502,0.598342337743069
4503,0.6822891643440683
4504,0.32793562131078124
4505,0.6831012334708852
4506,0.27678478455776734
4507,0.4342974090346118
4508,0.5661110426551343
4509,0.21501947673924232
4510,0.7086237771762496
4511,0.5167642370380339
4512,0.7067654689389883
4513,0.29982382084267256
4514,0.21097805711113254
4515,0.4533523517353898
4516,0.20811078065360117
4517,0.6669338503712964
4518,0.22596642903661604
4519,0.6316064369641958
4520,0.617412829679427
4521,0.5674299493218076
4522,0.14531929373873892
4523,0.6338651545531798
4524,0.2841611378820943
4525,0.29726881381334636
4526,0.15323262239272245
4527,0.6004349871885235
4528,0.1683472210010808
4529,0.6126703458902641
4530,0.48921044740582664
4531,0.41709452783342577
4532,0.5366326360542601
4533,0.12001274566405282
4534,0.19795619894095967
4535,0.47789558253978026
4536,0.3633685905398102
4537,0.47738001473855063
4538,0.2454032758020504
4539,0.13346653809165582
4540,0.6663967957620976
4541,0.6409011009029519
4542,0.6135101628972108
4543,0.7379668645004315
4544,0.4990778906159732
4545,0.622806251015892
4546,0.44263826809270324
4547,0.24183969577627207
4548,0.3771228805643429
4549,0.640224925424297
4550,0.18527352516666745
4551,0.5038554133697535
4552,0.6798468921563044
4553,0.6465263035394513
4554,0.28723827506271066
4555,0.4363486760863249
4556,0.34917577571398783
4557,0.41251251970206565
4558,0.1906468506370693
4559,0.16870421290860355
4560,0.357143791170099
4561,0.20794210052649173
4562,0.3805675324057403
4563,0.20080549024688016
4564,0.6993720170790303
4565,0.6029528937590694
4566,0.6449481630115965
4567,0.592216221892021
4568,0.697819103505587
4569,0.15070392642451316
4570,0.20484786561660545
4571,0.6693650315659458
4572,0.2662231240026416
4573,0.2698862498810415
4574,0.5317366055268142
4575,0.5223272077060083
4576,0.3121004284652189
4577,0.635075381786556
4578,0.12950716828875639
4579,0.6390110447853222
4580,0.6369684716064048
4581,0.46411846941360774
4582,0.6750038030201888
4583,0.49584363329297315
4584,0.48989033041546914
4585,0.5682842870657885
4586,0.28109841337052693
4587,0.5204067243247735
4588,0.5034367285902073
4589,0.681854590749727
4590,0.5001745612475003
4591,0.6289959255099398
4592,0.20745617303026026
4593,0.20747126003455407
4594,0.16596496145351036
4595,0.5906572069702267
4596,0.5128144097823399
4597,0.16732984487143293
4598,0.18229490500875506
4599,0.5841249941890595
4600,0.6936704485176082
4601,0.5989343094948834
4602,0.5598643006589153
4603,0.4049685138207574
4604,0.5787454156972696
4605,0.6782485987542103
4606,0.14299866815816947
4607,0.7134785899198994
4608,0.5964831925709234
4609,0.5209909541682872
4610,0.3890683816105206
4611,0.648967167897968
4612,0.221276584034631
4613,0.7211439022217074
4614,0.13722774511355068
4615,0.5388284107497218
4616,0.20920653263437372
4617,0.4684282681002199
4618,0.17228584033967817
4619,0.5656604082269154
4620,0.4967220107665356
4621,0.6502226985997624
4622,0.5188410081171639
4623,0.6613186104722428
4624,0.5202396862221603
4625,0.6098462711851234
4626,0.588873300667182
4627,0.5458323859412719
4628,0.5073026065278291
4629,0.4916012765864252
4630,0.6040671218894305
4631,0.1764377877507751
4632,0.7011172861791959
4633,0.15644063059246843
4634,0.1420826519059401
4635,0.6441998958260784
4636,0.5944913341415807
4637,0.15006333680882006
4638,0.30648860060092775
4639,0.17782289613514984
4640,0.6089372133200135
4641,0.6421202697852595
4642,0.4340826638155619
4643,0.6383761109404829
4644,0.16542781303963924
4645,0.6228045274575714
4646,0.2162245431968787
4647,0.22601700739334282
4648,0.14059974042645382
4649,0.18329239501424363
4650,0.6134093177735029
4651,0.26814663263070926
4652,0.2570912829987534
4653,0.5462492237421478
4654,0.42201361912962254
4655,0.12980260944849603
4656,0.695111309056402
4657,0.61432385587147
4658,0.3585148309932194
4659,0.11812834898702848
4660,0.6733359117634783
4661,0.11813323774133903
4662,0.6959495009156187
4663,0.18630919149596128
4664,0.5864503877441873
4665,0.20195515994349492
4666,0.6289335081454319
4667,0.16318708201702323
4668,0.17345157216875662
4669,0.588811645326472
4670,0.14429456362087228
4671,0.13639804838962385
4672,0.15756209630585616
4673,0.6652770222648179
4674,0.15213310712024067
4675,0.456012706409065
4676,0.4376503254790478
4677,0.1869315243791072
4678,0.46484211758365446
4679,0.32461992676043594
4680,0.22729685864594518
4681,0.648126513858178
4682,0.21965009869687097
4683,0.6350921259697759
4684,0.12178825975987902
4685,0.6073405913530794
4686,0.11751861569883323
4687,0.6816613834217086
4688,0.2360854499093928
4689,0.6191031379472753
4690,0.46389245580953614
4691,0.6410039466535619
4692,0.5612301666494657
4693,0.18814082950911987
4694,0.6351517503642499
4695,0.2119731872021633
4696,0.5967987019658708
4697,0.5124903318176953
4698,0.6577310167243224
4699,0.3741863289143921
4700,0.12322396792022798
4701,0.1391884310232855
4702,0.6554161783234521
4703,0.14261962013349194
4704,0.5462465309749827
4705,0.7165129894248586
4706,0.6620478749981404
4707,0.12254851244566307
4708,0.6522411504829837
4709,0.38529419311499036
4710,0.3320854430250423
4711,0.14923512537586334
4712,0.6157600542238397
4713,0.5474971165999317
4714,0.12948001521895228
4715,0.3957479535261516
4716,0.41269548876049233
4717,0.6885802043573023
4718,0.11730080157503331
4719,0.6637284993106733
4720,0.4311254726952164
4721,0.5192377247923246
4722,0.6930039168269398
4723,0.13444358577695864
4724,0.6175642281078175
4725,0.35599633845995066
4726,0.23187833530426988
4727,0.6284599987893363
4728,0.65957661231414
4729,0.6915549269440119
4730,0.6645139967936633
4731,0.1813998432509018
4732,0.7090563978738809
4733,0.5699128985221122
4734,0.28609611981626243
4735,0.5775034441096119
4736,0.6627148277318226
4737,0.48373584404323966
4738,0.4382190343498433
4739,0.5043586329969705
4740,0.12611132508143078
4741,0.1371826348604505
4742,0.3997642815700975
4743,0.5900634395744417
4744,0.3575290125504113
4745,0.5569238078820709
4746,0.624778324837319
4747,0.23459352282000764
4748,0.241420451615853
4749,0.6646591183889338
4750,0.6028390817699338
4751,0.1394550623270268
4752,0.5553634539645044
4753,0.17470086289123132
4754,0.14360644593124916
4755,0.1236777847792179
4756,0.3285262080431483
4757,0.2934531475933283
4758,0.4817980890014047
4759,0.47966787400771355
4760,0.18677057869131256
4761,0.3144108626983394
4762,0.22213425949410892
4763,0.6717767552769665
4764,0.6873113482361763
4765,0.5998954027859373
4766,0.6107236415901958
4767,0.13205133433571808
4768,0.6346358817665838
4769,0.15393694700455546
4770,0.6051656599749384
4771,0.43839180110749043
4772,0.5758800167566899
4773,0.18215893979849151
4774,0.31703099148814334
4775,0.5722701970969462
4776,0.11568207101520533
4777,0.5975273627241164
4778,0.44454052734224503
4779,0.11602900261507695
4780,0.19092006812530082
4781,0.6724128724748226
4782,0.2536764509405952
4783,0.6038720969713761
4784,0.555216863245664
4785,0.15819561646618968
4786,0.3464833129007946
4787,0.11982879414074994
4788,0.4629735159412441
4789,0.6254515090767484
4790,0.13546178377119236
4791,0.6100433535469834
4792,0.2533853780034234
4793,0.6256111942472613
4794,0.18010719732592406
4795,0.6581062987682602
4796,0.1317907477715956
4797,0.14537327537890504
4798,0.3572160190621808
4799,0.14780323470949366
4800,0.1570159053917247
4801,0.6499584216594082
4802,0.15735656404573323
4803,0.2511157325626249
4804,0.4347550838165247
4805,0.6306592415360261
4806,0.528247345952944
4807,0.5636594529333777
4808,0.40057738761523487
4809,0.6868767982217967
4810,0.655011761386639
4811,0.15602026972894276
4812,0.5120437704451564
4813,0.654344628882016
4814,0.22323142987101313
4815,0.52322310552622
4816,0.6400762895061385
4817,0.6567015459579241
4818,0.20898478362397227
4819,0.32637752730454384
4820,0.7198611398846457
4821,0.6240015424845977
4822,0.22134098994172507
4823,0.3110490568620852
4824,0.3974481426992975
4825,0.4635680795976243
4826,0.5476575415348016
4827,0.6564849921545368
4828,0.13633084496735876
4829,0.1574282752910775
4830,0.5649946000138246
4831,0.392651136025529
4832,0.2707749466198086
4833,0.5268799837374487
4834,0.5332650090308124
4835,0.610684550150563
4836,0.3534970266865016
4837,0.4464382591723492
4838,0.18249414326852498
4839,0.5486240905276838
4840,0.16896915782184463
4841,0.6297358624749653
4842,0.17736824301312684
4843,0.2739712712677705
4844,0.6148011948847028
4845,0.647716227867458
4846,0.1342370537347747
4847,0.1385543023723215
4848,0.32079124124339725
4849,0.38536214414278247
4850,0.17054444345253977
4851,0.4721468029333541
4852,0.6882511456784555
4853,0.6726307614728181
4854,0.3029675291401446
4855,0.1681420039379185
4856,0.27675173859493823
4857,0.3229468278935895
4858,0.44425840142073686
4859,0.21916693047234698
4860,0.3992371461242103
4861,0.5948761030361364
4862,0.4716337990824166
4863,0.21030909703873418
4864,0.541269924536389
4865,0.2671168664532587
4866,0.11457342089840619
4867,0.6095615028174568
4868,0.568944350797369
4869,0.6976335245307719
4870,0.5882309565966098
4871,0.19387430495367602
4872,0.36299205494460546
4873,0.1289145245185013
4874,0.6379458686009896
4875,0.17334392946975052
4876,0.5168626710812877
4877,0.12732413117682792
4878,0.121509245166978
4879,0.6077194766900049
4880,0.21050387659182584
4881,0.640910738773208
4882,0.3982971524401934
4883,0.3282865053878051
4884,0.50677834340868
4885,0.6386707659579642
4886,0.24997413887089498
4887,0.5095943950899214
4888,0.1382687831026596
4889,0.5550366013819151
4890,0.6291500136741381
4891,0.23793638853453683
4892,0.4293709597587593
4893,0.1735587201599183
4894,0.5277466175896224
4895,0.2369657314868709
4896,0.31327096727411785
4897,0.575128753860933
4898,0.6889630473007192
4899,0.46424514267060735
4900,0.6891334717058317
4901,0.19957392697355036
4902,0.17147264772040607
4903,0.12939014183226605
4904,0.17708791582797212
4905,0.4873625870303072
4906,0.6781415360848719
4907,0.6746460610150096
4908,0.14425141747654235
4909,0.26967499702736053
4910,0.33000549414415553
4911,0.6401054762232261
4912,0.516267559108996
4913,0.46525135709611326
4914,0.21148319559570883
4915,0.599663603826783
4916,0.602166358314961
4917,0.6028316849690238
4918,0.13486228767011132
4919,0.6464421765981173
4920,0.5071258039268105
4921,0.22202374154220608
4922,0.6407470124497889
4923,0.30057935152379717
4924,0.46874788183485216
4925,0.2153546836235102
4926,0.6569459443623911
4927,0.46268259171871734
4928,0.6279673762210463
4929,0.5587381978158165
4930,0.6816018072030711
4931,0.32915922985830204
4932,0.6877322387999462
4933,0.542245361964606
4934,0.5004200678022795
4935,0.5039552158618598
4936,0.5314060607922205
4937,0.608162983942154
4938,0.3228214875553291
4939,0.1328928827827351
4940,0.611951848149108
4941,0.5828920526312524
4942,0.5514154737859716
4943,0.4060795186868014
4944,0.6445172074071751
4945,0.14990086182940204
4946,0.6870864620975725
4947,0.5981032802935198
4948,0.5536227407915428
4949,0.5698519013819491
4950,0.6526598960540009
4951,0.36832530328741275
4952,0.27746769507729274
4953,0.7038660268433852
4954,0.6588844368625749
4955,0.11905686077573759
4956,0.42256211671637256
4957,0.15478688281018319
4958,0.665120654289737
4959,0.7002432211014621
4960,0.6346137189861608
4961,0.4696094448173637
4962,0.5194253327034027
4963,0.29481570372837684
4964,0.3996998915897444
4965,0.28305027531375526
4966,0.3144539991194509
4967,0.6965625191036643
4968,0.12344866401688419
4969,0.6272454435876346
4970,0.5398699146467988
4971,0.340435263699692
4972,0.3916184872488853
4973,0.6746502546530684
4974,0.46280804276405574
4975,0.3011823554194324
4976,0.602697214090725
4977,0.6258759321600362
4978,0.36096914337017727
4979,0.46246174873536894
4980,0.12946430993809188
4981,0.6543205641156341
4982,0.5062503835811591
4983,0.5975412972768891
4984,0.38086519686831327
4985,0.4597276088499857
4986,0.14102975257767617
4987,0.6273415076734856
4988,0.5763191220855967
4989,0.29042981496986525
4990,0.14647663357363488
4991,0.6838386216582868
4992,0.252650601110067
4993,0.6431983271970754
4994,0.16504553214372444
4995,0.6657145470559945
4996,0.3786526035928222
4997,0.659414985572462
4998,0.15777148951087622
4999,0.578781415684696
5000,0.2152186616055541
5001,0.5023239062002115
5002,0.4022699651197315
5003,0.4240497622576876
5004,0.1640415553293389
5005,0.2511684319012521
5006,0.5845216272468546
5007,0.4162321422247272
5008,0.5509564430864573
5009,0.16275740082028736
5010,0.5542252364417269
5011,0.12391454604706993
5012,0.1602884679528211
5013,0.5460514485262699
5014,0.17385997903147438
5015,0.18132970537319276
5016,0.21312005537918877
5017,0.290311466503938
5018,0.6247371919487399
5019,0.6119564624929801
5020,0.5794369748713447
5021,0.1159261565091676
5022,0.6242433147178087
5023,0.6746056691770029
5024,0.6473126704127734
5025,0.2666807798453867
5026,0.6669711645330947
5027,0.28821710098439873
5028,0.3242978513012965
5029,0.5823833226082614
5030,0.56366661506872
5031,0.6595995890596225
5032,0.17641128353177382
5033,0.11601337171410242
5034,0.5099585772941676
5035,0.1240697532069431
5036,0.4391186680739043
5037,0.6851704735193406
5038,0.7313399038107438
5039,0.1899007154192087
5040,0.42686101302076074
5041,0.6079332090209025
5042,0.34995058282708214
5043,0.12229141262949321
5044,0.1500174143415728
5045,0.14250878131310826
5046,0.5623361451921417
5047,0.26713256398173063
5048,0.16915597013900002
5049,0.5283863022794282
5050,0.12792272040718686
5051,0.6677323222434821
5052,0.18276627300790288
5053,0.5414920606275755
5054,0.6970371812189557
5055,0.5804778471175915
5056,0.22893591688161447
5057,0.5256339035547373
5058,0.2517860490543801
5059,0.6757733410626516
5060,0.274203897031705
5061,0.3790164654672999
5062,0.6601229937412609
5063,0.5945709214541499
5064,0.569583792975417
5065,0.7165282466551808
5066,0.5524037732379927
5067,0.592045295343775
5068,0.1252357188048503
5069,0.19337824565088776
5070,0.45303079436065447
5071,0.21431634273083855
5072,0.5424468799330533
5073,0.12565780292145973
5074,0.5891362327553347
5075,0.20489999086546845
5076,0.33040593768408694
5077,0.18213381673974557
5078,0.5882372922580947
5079,0.35211592988495033
5080,0.2113051716582078
5081,0.4977681725668582
5082,0.13706664037977587
5083,0.1857029499672172
5084,0.27129545640394714
5085,0.5889431905396421
5086,0.6760753378194773
5087,0.6574284806179583
5088,0.32632768561364467
5089,0.3644052631440944
5090,0.5384914573413735
5091,0.6466894965662424
5092,0.3974357667086274
5093,0.17122536623865867
5094,0.6368087821713507
5095,0.31279451963388466
5096,0.3349513636777735
5097,0.3444266298776625
5098,0.3265537425563206
5099,0.3444972935866967
5100,0.5568552125998121
5101,0.5001214527671534
5102,0.5657406387226301
5103,0.12844287872270033
5104,0.2550770193610599
5105,0.6757995149847107
5106,0.4494490280005996
5107,0.3532803783710724
5108,0.5893969271405387
5109,0.6683496477581149
5110,0.6862253565096181
5111,0.3561983150837997
5112,0.6249056928178108
5113,0.47363838289259463
5114,0.5538197807609123
5115,0.3897380490627414
5116,0.6941403091606302
5117,0.22569357622583713
5118,0.2780884822102087
5119,0.6411215504082559
5120,0.7124685739722032
5121,0.6051378643413525
5122,0.14941969949703865
5123,0.13009906655021583
5124,0.5523615365173064
5125,0.12869847268806506
5126,0.3691967435011926
5127,0.4707359108230582
5128,0.22613765992603385
5129,0.17122763227674556
5130,0.6221877601507266
5131,0.566511488708793
5132,0.32154337404042266
5133,0.5093715002078427
5134,0.6320638190931336
5135,0.19576292503560383
5136,0.30997794335251855
5137,0.12600520117799097
5138,0.14146375324803162
5139,0.3539167248190286
5140,0.5056641218048915
5141,0.3905654854014735
5142,0.32967723333108145
5143,0.6868686368477037
5144,0.1558007990459814
5145,0.15711799388269282
5146,0.6333470868182738
5147,0.40502629202378343
5148,0.4768370908863237
5149,0.6274154551017459
5150,0.26277385949507465
5151,0.6683191475311959
5152,0.5420978750781316
5153,0.4939517271583692
5154,0.6326024282112066
5155,0.4827381105125048
5156,0.1219557456945346
5157,0.6311842681424125
5158,0.4849343999479282
5159,0.18342406533182296
5160,0.5513679703229183
5161,0.33786178705388414
5162,0.1847148275115488
5163,0.33105397629046535
5164,0.6439359401198547
5165,0.6602545947636249
5166,0.24262207635911745
5167,0.6102139079376712
5168,0.46265955957529725
5169,0.11627062171135136
5170,0.6813677327076985
5171,0.6491768364032315
5172,0.685505097600345
5173,0.3217692104535409
5174,0.6260007226956222
5175,0.40023493566340135
5176,0.27654794671791627
5177,0.623518117986829
5178,0.6119274004712804
5179,0.6865610791373101
5180,0.42954475315680785
5181,0.6322872552194625
5182,0.6334725170683777
5183,0.6201959136262503
5184,0.6117131410423473
5185,0.6442471692346504
5186,0.18786370444092107
5187,0.6926709328600286
5188,0.6191932695939966
5189,0.5506955761851364
5190,0.541207312474588
5191,0.6542680573469175
5192,0.4559490242409914
5193,0.625833050567463
5194,0.22463913862196022
5195,0.39813808350916313
5196,0.13112668523073406
5197,0.24324855861710576
5198,0.4508713815115007
5199,0.18800328494549196
5200,0.6512361875244412
5201,0.129095983607639
5202,0.3420675405156771
5203,0.20993294478134503
5204,0.22293651233011755
5205,0.4082882902405653
5206,0.34390479770531746
5207,0.3630465210346744
5208,0.6246010163962399
5209,0.5450216542032932
5210,0.4793154679370536
5211,0.41604838462263183
5212,0.27491071375917503
5213,0.2343227896404027
5214,0.3967792225966436
5215,0.25331410716067565
5216,0.5944945815848711
5217,0.2091195838809548
5218,0.6052864049145391
5219,0.2434555972459204
5220,0.2707234200637409
5221,0.5252111459914391
5222,0.6830411838336296
5223,0.11875174890722826
5224,0.19874496728584512
5225,0.6628434825818224
5226,0.2536635827819616
5227,0.6434274190618259
5228,0.5157317582872694
5229,0.19518143090321405
5230,0.5351845492746004
5231,0.7001945608666758
5232,0.6503667864355254
5233,0.7183549922604928
5234,0.29664073682746334
5235,0.5603735263191597
5236,0.1263386651706963
5237,0.2960145471703523
5238,0.21059903542986955
5239,0.6267463426343568
5240,0.35214244669074446
5241,0.6658320023245017
5242,0.6570900784984971
5243,0.13249843349400245
5244,0.17870355883110026
5245,0.32790075835397864
5246,0.14865784781208835
5247,0.6245160812119559
5248,0.7046867301165582
5249,0.16038072276756904
5250,0.17216060198918012
5251,0.4401255657047708
5252,0.1599816459570002
5253,0.22447783083445447
5254,0.335725749947972
5255,0.7077356885126991
5256,0.6503764788918789
5257,0.41829786832937554
5258,0.27380691340751473
5259,0.588172587315255
5260,0.22606551835742753
5261,0.41801182519981567
5262,0.12501733817036773
5263,0.12604646874664402
5264,0.14079532962266067
5265,0.2594574900924819
5266,0.5949132537810428
5267,0.33229582064108665
5268,0.5339088391258692
5269,0.16516295419569324
5270,0.17509732369993763
5271,0.12519019827857142
5272,0.5577313383527684
5273,0.2989471214483255
5274,0.16949015787374672
5275,0.390460882884979
5276,0.6602262674526743
5277,0.15150647615329443
5278,0.6632787579201614
5279,0.35319783667434806
5280,0.13204164268218138
5281,0.6917035779197785
5282,0.6984204295534137
5283,0.5745888528932831
5284,0.5121546371972744
5285,0.4535995777644738
5286,0.19599450801092935
5287,0.19956369082642406
5288,0.36567104394194316
5289,0.1399690301492965
5290,0.5887027223667818
5291,0.2888875607144491
5292,0.45136251057316035
5293,0.6406369173273937
5294,0.2590887127954933
5295,0.48593472275127764
5296,0.6429323009114662
5297,0.6914007964335387
5298,0.5709099269686606
5299,0.3573970266495109
5300,0.4277706815810978
5301,0.6682962734153861
5302,0.6142884296857181
5303,0.6635684568177617
5304,0.14050706680058536
5305,0.1795492999206166
5306,0.13126524686360277
5307,0.3207562527044586
5308,0.45492796001358027
5309,0.6598192884232768
5310,0.36053135186062446
5311,0.1615177303725577
5312,0.1790337181958115
5313,0.37915971380463376
5314,0.5730297493906967
5315,0.6854596201337118
5316,0.6242951630841069
5317,0.37014199641629075
5318,0.49286254537812885
5319,0.724192685673071
5320,0.19747861604689967
5321,0.6111622999907039
5322,0.1691950863530966
5323,0.5774269582089926
5324,0.50549692354105
5325,0.6306876964953284
5326,0.15144903296582696
5327,0.14025738942390942
5328,0.6368926739845987
5329,0.2353287355668409
5330,0.1282003247991949
5331,0.1362165162234116
5332,0.7120890973529919
5333,0.534801634218867
5334,0.48850669322809886
5335,0.45695992388559015
5336,0.21359992114390386
5337,0.13356764749092903
5338,0.6329448946099814
5339,0.603644811353551
5340,0.660404768798991
5341,0.12468938936939736
5342,0.38576905280766055
5343,0.6139117529801601
5344,0.6312199790623517
5345,0.13533210288944136
5346,0.47908976007737775
5347,0.29030559212631646
5348,0.1790622059875789
5349,0.5700039560230741
5350,0.12365328652359864
5351,0.6857566053469125
5352,0.6287292462155989
5353,0.43018376310823203
5354,0.17531628627477866
5355,0.49462757479328384
5356,0.13933681514336296
5357,0.3744082786261842
5358,0.12028768054770786
5359,0.1680831832712507
5360,0.4496890247735735
5361,0.7370455099215967
5362,0.21339406563724256
5363,0.3202162289842784
5364,0.6925715474314649
5365,0.6530740018126525
5366,0.2203567189693894
5367,0.6677333638490923
5368,0.13768640685117003
5369,0.6673805695683297
5370,0.6987782446123537
5371,0.6672162091585936
5372,0.5710761374990869
5373,0.22166718911530658
5374,0.5546359169907721
5375,0.6728084915068523
5376,0.44164988899705254
5377,0.2751721208491479
5378,0.531086516064079
5379,0.3062563266145323
5380,0.5887314090324159
5381,0.15396145282844004
5382,0.48951725791335204
5383,0.14931352213691354
5384,0.36149583224312176
5385,0.14425860503376453
5386,0.6426449233599554
5387,0.21878346799000709
5388,0.370284300932164
5389,0.1474829368377218
5390,0.20030945995504257
5391,0.5040990441426841
5392,0.6456085772231617
5393,0.577992062506222
5394,0.45295712350781325
5395,0.47394200927345514
5396,0.6428435479754375
5397,0.13301652262702188
5398,0.2065609475949247
5399,0.13110760103589536
5400,0.516297348682671
5401,0.6252372574387091
5402,0.5981647347267862
5403,0.22765884534248476
5404,0.6705730274327241
5405,0.2110698137003129
5406,0.1801503020953384
5407,0.5683289243349317
5408,0.15432625756484758
5409,0.13851668418652693
5410,0.654045466985026
5411,0.23259963398782496
5412,0.1360003332729588
5413,0.552471619178262
5414,0.32072439749716586
5415,0.18166851233755596
5416,0.2166820902347868
5417,0.1989690929340404
5418,0.4665554421879741
5419,0.6640398524441381
5420,0.31215293696155644
5421,0.6762276771445531
5422,0.1567139488057828
5423,0.6418083296243497
5424,0.4014323952378148
5425,0.3730126910287347
5426,0.5765979627735087
5427,0.369977773759711
5428,0.6869716518539953
5429,0.1634805931037498
5430,0.3433197242142955
5431,0.17918644818725055
5432,0.6933708182881012
5433,0.32928489875857625
5434,0.12931307851299395
5435,0.12126151570777252
5436,0.6574185279595137
5437,0.3622003672337629
5438,0.6484723743583402
5439,0.5988976844009744
5440,0.6403620867977489
5441,0.6645763933857984
5442,0.6561120683422857
5443,0.26621398143697783
5444,0.5583517469163926
5445,0.7258358907451032
5446,0.14772398610933068
5447,0.6262007490023811
5448,0.43102888121925054
5449,0.6636636586662206
5450,0.20113205365024805
5451,0.5080712661386514
5452,0.6644261352981984
5453,0.3183061562205352
5454,0.23403651936658337
5455,0.15539820433983995
5456,0.52145028097198
